timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/26 12:30:19.639, 6, P8, 22 MHz, 405 MHz, 17.62 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:19.640, 7, P8, 22 MHz, 405 MHz, 14.24 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:20.640, 0, P8, 22 MHz, 405 MHz, 38.73 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:20.640, 1, P8, 22 MHz, 405 MHz, 24.34 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:20.640, 2, P8, 22 MHz, 405 MHz, 19.58 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:20.640, 3, P8, 22 MHz, 405 MHz, 16.43 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:20.640, 4, P8, 22 MHz, 405 MHz, 26.20 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:20.640, 5, P8, 22 MHz, 405 MHz, 8.22 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:20.640, 6, P8, 22 MHz, 405 MHz, 17.56 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:20.640, 7, P8, 22 MHz, 405 MHz, 14.31 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:21.640, 0, P8, 22 MHz, 405 MHz, 38.60 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:21.640, 1, P8, 22 MHz, 405 MHz, 23.87 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:21.641, 2, P8, 22 MHz, 405 MHz, 19.63 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:21.641, 3, P8, 22 MHz, 405 MHz, 16.50 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:21.641, 4, P8, 22 MHz, 405 MHz, 25.85 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:21.641, 5, P8, 22 MHz, 405 MHz, 7.90 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:21.641, 6, P8, 22 MHz, 405 MHz, 17.03 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:21.641, 7, P8, 22 MHz, 405 MHz, 14.27 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:22.641, 0, P8, 22 MHz, 405 MHz, 38.48 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:22.641, 1, P8, 22 MHz, 405 MHz, 24.02 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:22.641, 2, P8, 22 MHz, 405 MHz, 19.55 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:22.641, 3, P8, 22 MHz, 405 MHz, 16.74 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:22.641, 4, P8, 22 MHz, 405 MHz, 26.25 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:22.641, 5, P8, 22 MHz, 405 MHz, 7.89 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:22.641, 6, P8, 22 MHz, 405 MHz, 17.05 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:22.641, 7, P8, 22 MHz, 405 MHz, 14.38 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:23.642, 0, P8, 22 MHz, 405 MHz, 38.22 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:23.642, 1, P8, 22 MHz, 405 MHz, 24.15 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:23.642, 2, P8, 22 MHz, 405 MHz, 19.54 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:23.642, 3, P8, 22 MHz, 405 MHz, 16.77 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:23.642, 4, P8, 22 MHz, 405 MHz, 26.51 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:23.642, 5, P8, 22 MHz, 405 MHz, 8.18 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:23.642, 6, P8, 22 MHz, 405 MHz, 17.22 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:23.642, 7, P8, 22 MHz, 405 MHz, 14.51 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:24.642, 0, P8, 22 MHz, 405 MHz, 38.15 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:24.642, 1, P8, 22 MHz, 405 MHz, 24.17 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:24.643, 2, P8, 22 MHz, 405 MHz, 19.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:24.643, 3, P8, 22 MHz, 405 MHz, 16.60 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:24.643, 4, P8, 22 MHz, 405 MHz, 26.31 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:24.643, 5, P8, 22 MHz, 405 MHz, 8.18 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:24.643, 6, P8, 22 MHz, 405 MHz, 17.19 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:24.643, 7, P8, 22 MHz, 405 MHz, 14.55 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:25.643, 0, P8, 22 MHz, 405 MHz, 38.31 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:25.643, 1, P8, 22 MHz, 405 MHz, 24.11 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:25.643, 2, P8, 22 MHz, 405 MHz, 19.59 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:25.643, 3, P8, 22 MHz, 405 MHz, 16.46 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:25.643, 4, P8, 22 MHz, 405 MHz, 26.25 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:25.643, 5, P8, 22 MHz, 405 MHz, 8.25 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:25.651, 6, P8, 22 MHz, 405 MHz, 17.07 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:25.651, 7, P8, 22 MHz, 405 MHz, 14.74 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:26.651, 0, P8, 22 MHz, 405 MHz, 38.38 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:26.651, 1, P8, 22 MHz, 405 MHz, 24.23 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:26.651, 2, P8, 22 MHz, 405 MHz, 19.81 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:26.651, 3, P8, 22 MHz, 405 MHz, 16.26 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:26.651, 4, P8, 22 MHz, 405 MHz, 26.12 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:26.651, 5, P8, 22 MHz, 405 MHz, 8.46 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:26.652, 6, P8, 22 MHz, 405 MHz, 17.14 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:26.652, 7, P8, 22 MHz, 405 MHz, 14.88 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:27.652, 0, P8, 22 MHz, 405 MHz, 38.18 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:27.652, 1, P8, 22 MHz, 405 MHz, 24.33 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:27.652, 2, P8, 22 MHz, 405 MHz, 19.27 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:27.652, 3, P8, 22 MHz, 405 MHz, 16.49 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:27.652, 4, P8, 22 MHz, 405 MHz, 26.50 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:27.652, 5, P8, 22 MHz, 405 MHz, 8.63 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:27.652, 6, P8, 22 MHz, 405 MHz, 17.38 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:27.652, 7, P8, 22 MHz, 405 MHz, 14.50 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:28.653, 0, P8, 22 MHz, 405 MHz, 38.39 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:28.653, 1, P8, 22 MHz, 405 MHz, 24.17 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:28.653, 2, P8, 22 MHz, 405 MHz, 19.32 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:28.653, 3, P8, 22 MHz, 405 MHz, 16.68 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:28.653, 4, P8, 22 MHz, 405 MHz, 26.21 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:28.653, 5, P8, 22 MHz, 405 MHz, 8.52 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:28.653, 6, P8, 22 MHz, 405 MHz, 17.16 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:28.656, 7, P8, 22 MHz, 405 MHz, 14.59 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:29.664, 0, P8, 22 MHz, 405 MHz, 38.37 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:29.664, 1, P8, 22 MHz, 405 MHz, 24.25 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:29.664, 2, P8, 22 MHz, 405 MHz, 19.27 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:29.664, 3, P8, 22 MHz, 405 MHz, 16.50 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:29.664, 4, P8, 22 MHz, 405 MHz, 26.61 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:29.664, 5, P8, 22 MHz, 405 MHz, 8.45 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:29.664, 6, P8, 22 MHz, 405 MHz, 17.36 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:29.664, 7, P8, 22 MHz, 405 MHz, 14.72 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:30.665, 0, P8, 22 MHz, 405 MHz, 37.90 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:30.665, 1, P8, 22 MHz, 405 MHz, 24.41 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:30.665, 2, P8, 22 MHz, 405 MHz, 19.32 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:30.665, 3, P8, 22 MHz, 405 MHz, 16.61 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:30.665, 4, P8, 22 MHz, 405 MHz, 26.82 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:30.665, 5, P8, 22 MHz, 405 MHz, 8.25 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:30.665, 6, P8, 22 MHz, 405 MHz, 17.86 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:30.665, 7, P8, 22 MHz, 405 MHz, 14.71 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:31.665, 0, P8, 22 MHz, 405 MHz, 38.15 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:31.666, 1, P8, 22 MHz, 405 MHz, 24.31 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:31.666, 2, P8, 22 MHz, 405 MHz, 19.25 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:31.666, 3, P8, 21 MHz, 405 MHz, 16.88 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:31.666, 4, P8, 22 MHz, 405 MHz, 26.65 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:31.666, 5, P8, 22 MHz, 405 MHz, 8.12 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:31.666, 6, P8, 22 MHz, 405 MHz, 17.75 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:31.666, 7, P8, 22 MHz, 405 MHz, 14.25 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:32.666, 0, P8, 22 MHz, 405 MHz, 38.28 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:32.669, 1, P8, 22 MHz, 405 MHz, 24.26 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:32.676, 2, P8, 22 MHz, 405 MHz, 19.62 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:32.676, 3, P8, 22 MHz, 405 MHz, 16.86 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:32.676, 4, P8, 22 MHz, 405 MHz, 26.19 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:32.676, 5, P8, 22 MHz, 405 MHz, 8.03 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:32.676, 6, P8, 22 MHz, 405 MHz, 17.70 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:32.676, 7, P8, 22 MHz, 405 MHz, 14.52 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:33.676, 0, P8, 22 MHz, 405 MHz, 38.29 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:33.676, 1, P8, 22 MHz, 405 MHz, 24.61 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:33.676, 2, P8, 22 MHz, 405 MHz, 19.59 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:33.676, 3, P8, 22 MHz, 405 MHz, 16.64 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:33.677, 4, P8, 22 MHz, 405 MHz, 25.77 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:33.677, 5, P8, 22 MHz, 405 MHz, 7.96 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:33.677, 6, P8, 22 MHz, 405 MHz, 17.66 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:33.677, 7, P8, 22 MHz, 405 MHz, 14.87 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:34.677, 0, P8, 22 MHz, 405 MHz, 38.19 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:34.677, 1, P8, 22 MHz, 405 MHz, 24.56 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:34.677, 2, P8, 22 MHz, 405 MHz, 19.40 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:34.677, 3, P8, 22 MHz, 405 MHz, 16.51 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:34.677, 4, P8, 22 MHz, 405 MHz, 25.95 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:34.677, 5, P8, 22 MHz, 405 MHz, 8.14 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:34.677, 6, P8, 22 MHz, 405 MHz, 17.65 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:34.677, 7, P8, 22 MHz, 405 MHz, 14.72 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:35.678, 0, P8, 22 MHz, 405 MHz, 38.03 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:35.678, 1, P8, 22 MHz, 405 MHz, 24.54 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:35.678, 2, P8, 22 MHz, 405 MHz, 19.40 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:35.678, 3, P8, 22 MHz, 405 MHz, 16.43 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:35.678, 4, P8, 22 MHz, 405 MHz, 26.42 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:35.678, 5, P8, 22 MHz, 405 MHz, 8.51 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:35.678, 6, P8, 22 MHz, 405 MHz, 17.50 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:35.678, 7, P8, 22 MHz, 405 MHz, 14.71 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:36.678, 0, P8, 22 MHz, 405 MHz, 37.96 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:36.678, 1, P8, 22 MHz, 405 MHz, 24.61 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:36.678, 2, P8, 22 MHz, 405 MHz, 19.70 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:36.678, 3, P8, 22 MHz, 405 MHz, 16.12 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:36.678, 4, P8, 22 MHz, 405 MHz, 27.03 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:36.679, 5, P8, 22 MHz, 405 MHz, 8.41 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:36.679, 6, P8, 22 MHz, 405 MHz, 17.33 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:36.679, 7, P8, 22 MHz, 405 MHz, 14.91 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:37.679, 0, P8, 22 MHz, 405 MHz, 38.12 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:37.679, 1, P8, 22 MHz, 405 MHz, 24.56 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:37.679, 2, P8, 22 MHz, 405 MHz, 19.57 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:37.679, 3, P8, 22 MHz, 405 MHz, 16.31 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:37.679, 4, P8, 22 MHz, 405 MHz, 26.69 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:37.679, 5, P8, 22 MHz, 405 MHz, 7.68 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:37.679, 6, P8, 22 MHz, 405 MHz, 17.28 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:37.679, 7, P8, 22 MHz, 405 MHz, 14.59 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:38.679, 0, P8, 22 MHz, 405 MHz, 38.22 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:38.679, 1, P8, 22 MHz, 405 MHz, 24.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:38.680, 2, P8, 22 MHz, 405 MHz, 19.55 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:38.680, 3, P8, 22 MHz, 405 MHz, 16.33 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:38.680, 4, P8, 22 MHz, 405 MHz, 26.32 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:38.680, 5, P8, 22 MHz, 405 MHz, 7.93 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:38.680, 6, P8, 22 MHz, 405 MHz, 17.38 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:38.680, 7, P8, 22 MHz, 405 MHz, 14.62 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:39.680, 0, P8, 22 MHz, 405 MHz, 38.26 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:39.680, 1, P8, 22 MHz, 405 MHz, 24.56 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:39.680, 2, P8, 22 MHz, 405 MHz, 19.55 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:39.680, 3, P8, 22 MHz, 405 MHz, 16.48 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:39.680, 4, P8, 22 MHz, 405 MHz, 26.10 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:39.680, 5, P8, 22 MHz, 405 MHz, 8.02 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:39.680, 6, P8, 22 MHz, 405 MHz, 17.13 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:39.681, 7, P8, 22 MHz, 405 MHz, 14.65 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:40.681, 0, P8, 22 MHz, 405 MHz, 38.26 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:40.681, 1, P8, 22 MHz, 405 MHz, 24.76 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:40.681, 2, P8, 22 MHz, 405 MHz, 19.65 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:40.681, 3, P8, 22 MHz, 405 MHz, 16.39 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:40.681, 4, P8, 22 MHz, 405 MHz, 26.51 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:40.681, 5, P8, 22 MHz, 405 MHz, 8.02 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:40.681, 6, P8, 22 MHz, 405 MHz, 17.28 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:40.681, 7, P8, 22 MHz, 405 MHz, 14.39 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:41.681, 0, P8, 22 MHz, 405 MHz, 38.23 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:41.681, 1, P8, 22 MHz, 405 MHz, 24.67 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:41.682, 2, P8, 22 MHz, 405 MHz, 19.72 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:41.682, 3, P8, 22 MHz, 405 MHz, 16.28 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:41.682, 4, P8, 22 MHz, 405 MHz, 26.37 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:41.682, 5, P8, 22 MHz, 405 MHz, 7.95 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:41.682, 6, P8, 22 MHz, 405 MHz, 17.40 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:41.682, 7, P8, 22 MHz, 405 MHz, 14.64 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:42.682, 0, P8, 22 MHz, 405 MHz, 38.30 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:42.682, 1, P8, 22 MHz, 405 MHz, 24.57 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:42.682, 2, P8, 22 MHz, 405 MHz, 19.74 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:42.682, 3, P8, 22 MHz, 405 MHz, 16.16 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:42.682, 4, P8, 22 MHz, 405 MHz, 26.57 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:42.682, 5, P8, 22 MHz, 405 MHz, 7.90 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:42.682, 6, P8, 22 MHz, 405 MHz, 17.53 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:42.682, 7, P8, 22 MHz, 405 MHz, 14.83 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:43.683, 0, P8, 22 MHz, 405 MHz, 38.09 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:43.683, 1, P8, 22 MHz, 405 MHz, 24.58 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:43.683, 2, P8, 22 MHz, 405 MHz, 19.92 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:43.683, 3, P8, 22 MHz, 405 MHz, 16.20 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:43.683, 4, P8, 22 MHz, 405 MHz, 26.66 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:43.683, 5, P8, 21 MHz, 405 MHz, 7.81 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:43.683, 6, P8, 22 MHz, 405 MHz, 17.67 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:43.683, 7, P8, 22 MHz, 405 MHz, 14.53 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:44.683, 0, P8, 22 MHz, 405 MHz, 38.23 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:44.683, 1, P8, 22 MHz, 405 MHz, 24.53 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:44.683, 2, P8, 22 MHz, 405 MHz, 19.84 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:44.684, 3, P8, 22 MHz, 405 MHz, 16.30 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:44.684, 4, P8, 22 MHz, 405 MHz, 26.08 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:44.684, 5, P8, 22 MHz, 405 MHz, 7.85 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:44.684, 6, P8, 22 MHz, 405 MHz, 17.64 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:44.684, 7, P8, 21 MHz, 405 MHz, 14.46 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:45.684, 0, P8, 22 MHz, 405 MHz, 38.72 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:45.690, 1, P8, 22 MHz, 405 MHz, 24.71 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:45.690, 2, P8, 22 MHz, 405 MHz, 19.73 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:45.690, 3, P8, 22 MHz, 405 MHz, 15.98 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:45.690, 4, P8, 22 MHz, 405 MHz, 26.08 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:45.690, 5, P8, 22 MHz, 405 MHz, 7.98 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:45.690, 6, P8, 22 MHz, 405 MHz, 17.56 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:45.691, 7, P8, 22 MHz, 405 MHz, 14.39 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:46.691, 0, P8, 21 MHz, 405 MHz, 38.54 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:46.691, 1, P8, 22 MHz, 405 MHz, 24.75 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:46.691, 2, P8, 22 MHz, 405 MHz, 19.59 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:46.691, 3, P8, 22 MHz, 405 MHz, 16.08 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:46.691, 4, P8, 22 MHz, 405 MHz, 26.06 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:46.691, 5, P8, 22 MHz, 405 MHz, 8.08 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:46.691, 6, P8, 22 MHz, 405 MHz, 17.09 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:46.691, 7, P8, 22 MHz, 405 MHz, 14.47 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:47.691, 0, P8, 22 MHz, 405 MHz, 38.22 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:30:47.691, 1, P8, 22 MHz, 405 MHz, 24.51 W, 24, 0 %, 2 MiB, 1, 16
